@relation classification_train-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Standardize-weka.filters.unsupervised.attribute.Standardize

@attribute Attribute_1 numeric
@attribute Attribute_2 numeric
@attribute Attribute_3 numeric
@attribute Attribute_4 numeric
@attribute Attribute_5 numeric
@attribute Attribute_6 numeric
@attribute Attribute_7 numeric
@attribute Attribute_8 numeric
@attribute Attribute_9 numeric
@attribute Attribute_10 numeric
@attribute Attribute_11 numeric
@attribute Attribute_12 numeric
@attribute Attribute_13 numeric
@attribute Attribute_14 numeric
@attribute Class {0,1,2,3,4}

@data
-0.684927,0.033415,0.303876,0.752612,-0.505342,0.714654,0.038185,-0.302891,-1.104258,0.710801,-0.772472,0.629573,-0.699883,-0.360202,0
-0.040762,0.30488,0.172166,0.168761,-0.089843,0.220509,-0.233199,-0.256861,0.758059,0.332986,-0.275539,-0.08281,-0.083201,-0.312106,0
-0.700334,-0.996312,-5.323639,-0.756123,-0.884636,0.631098,1.095142,1.070595,-1.664454,-4.840936,0.872633,0.486921,-0.71419,1.13991,2
0.005732,0.262024,-0.649994,0.65985,0.106701,0.1619,-0.544555,-0.662109,1.027765,-1.161864,-0.666441,-0.150147,-0.037306,-0.65242,0
-1.466379,-1.097682,0.043874,0.167397,-1.203587,1.172196,1.334289,0.760127,0.173516,0.181985,-0.269833,1.671305,-1.40007,0.691811,1
-0.209644,0.282042,-0.415742,-1.330424,-0.679472,0.34921,1.011331,1.341036,1.358402,0.781628,1.374587,0.075884,-0.24834,1.309305,2
0.087536,0.131559,0.400721,0.575274,0.163595,0.112862,-0.569165,-0.648743,-0.962602,0.064009,-0.633058,-0.204319,0.043888,-0.658383,0
-0.094946,0.284116,-0.51236,-1.073967,-0.515686,0.252038,0.670552,0.958771,-0.071637,-0.100493,1.053592,-0.045366,-0.136456,0.909169,2
-1.901092,-1.353813,0.732046,0.737606,-1.37427,1.384366,1.509358,0.609975,-0.143927,0.778305,-0.77444,2.394034,-1.766816,0.523608,1
0.323667,0.011096,-2.099485,-0.780677,-0.060534,-0.17485,0.039382,0.361142,0.252966,-2.256675,0.771135,-0.487645,0.281496,0.329635,2
-1.422804,-1.351057,-1.557379,2.591467,-0.731194,1.131028,-0.162467,-1.032506,-1.788455,-1.290433,-1.936394,1.5536,-1.362398,-0.965175,1
-0.59753,-0.154347,-0.490484,-1.046684,-0.882912,0.641217,1.218175,1.313874,-1.230114,0.222695,1.020502,0.503627,-0.618312,1.292147,2
-0.491518,-0.464324,-1.406072,-1.322239,-0.879464,0.548705,1.335397,1.55508,0.115995,-1.088959,1.405929,0.356429,-0.518479,1.599536,2
1.280389,1.474553,0.504175,-0.486024,1.075624,-1.262253,-0.909266,-0.480281,0.574288,1.013011,0.348042,-1.20832,1.293285,-0.524297,4
-1.26771,-0.853253,-0.015828,1.025439,-0.907049,1.066077,0.502173,-0.110148,-1.189293,-0.134557,-0.971409,1.379712,-1.227032,-0.16815,1
-0.325975,0.315869,0.66209,0.164669,-0.350176,0.462104,0.035304,-0.071084,-0.46613,0.583894,-0.288982,0.228941,-0.360655,-0.14344,0
-0.288282,-0.318461,0.626086,-1.502305,-0.786364,0.432266,1.258707,1.616309,0.82422,0.720148,1.561931,0.187112,-0.324385,1.624511,2
0.960113,1.369294,0.807016,0.175582,0.985973,-0.810535,-1.029763,-0.835793,0.086701,0.990995,-0.303397,-0.95972,0.945798,-0.831223,4
-1.311979,-0.871099,-1.053783,2.149487,-0.722574,1.077522,-0.066025,-0.843338,-2.022194,-0.664203,-1.694695,1.409365,-1.265881,-0.815257,1
-1.594764,-1.310503,-0.297249,0.198772,-1.277722,1.232736,1.485323,0.836959,-2.800497,0.159553,-0.285714,1.856208,-1.510067,0.773361,1
-0.115281,0.316615,0.937814,0.421127,-0.08467,0.299548,-0.311033,-0.410752,0.55041,0.780175,-0.521972,0.012788,-0.15637,-0.458779,0
0.23283,0.541917,0.642265,1.114108,0.494615,-0.01558,-0.946615,-1.100875,-0.484573,0.082495,-1.057659,-0.337636,0.189526,-1.038512,0
0.177259,0.575404,0.302509,0.19468,0.129113,0.028432,-0.438199,-0.411051,-0.347621,0.428115,-0.303452,-0.293283,0.133611,-0.453677,0
1.748272,1.334493,0.837779,-0.1218,1.873865,-2.028244,-1.397616,-1.011183,0.787241,0.522413,-0.029802,-1.524533,1.816776,-0.970873,4
-1.462058,-0.861941,0.179002,1.033624,-1.04325,1.171513,0.726786,0.024552,1.239987,0.803022,-0.983944,1.669283,-1.396332,-0.056589,1
-0.462714,-0.317294,0.609907,-1.425914,-0.888084,0.563581,1.396633,1.660464,-0.006469,0.073771,1.457919,0.379293,-0.491177,1.692349,3
-0.569,-0.198322,-0.418705,0.979058,-0.348452,0.622257,-0.200994,-0.543672,1.161943,0.59781,-0.923911,0.472454,-0.591531,-0.574182,0
0.355709,0.798469,0.31094,0.151028,0.296347,-0.143503,-0.561933,-0.482013,0.395147,0.439539,-0.264508,-0.459352,0.314099,-0.517275,0
-1.255902,-1.083466,-1.065632,0.247881,-1.050146,1.046396,1.002992,0.520096,-1.968159,0.3091,-0.302787,1.32962,-1.216652,0.440931,1
-1.441289,-1.296158,-0.229571,0.901302,-1.053594,1.156167,0.785652,0.111693,-2.847785,-0.349323,-0.871268,1.624723,-1.378394,0.047287,1
0.160422,0.546553,-0.558618,0.812634,0.315312,0.023473,-0.748211,-0.859332,0.665209,-0.346831,-0.79123,-0.298352,0.116716,-0.833078,0
-0.1391,-1.07212,-0.14412,-0.988026,-0.524307,0.296857,0.649041,0.89677,-0.427895,-1.164772,0.934781,0.009431,-0.179655,0.865777,3
0.067836,0.353068,0.129782,0.096462,-0.010536,0.124336,-0.287283,-0.264963,1.059646,0.215426,-0.20815,-0.191808,0.024279,-0.317671,0
0.250521,0.582487,0.203612,0.693954,0.372206,-0.043256,-0.760892,-0.826829,-0.534728,-0.48267,-0.722242,-0.364849,0.207374,-0.80373,0
1.079277,1.024403,0.660495,-0.914363,0.646332,-0.971909,-0.509172,0.020902,0.02545,0.438916,0.815492,-1.055168,1.074056,-0.053807,4
0.631513,-1.125366,0.585525,-1.202195,0.072219,-0.426535,0.059983,0.593632,0.799105,-1.173288,1.167697,-0.695809,0.598464,0.546066,3
0.425415,-1.089723,-0.381562,-1.66873,-0.284662,-0.232863,0.627579,1.278285,-0.662327,-1.215867,1.838382,-0.538548,0.385354,1.286516,3
1.716027,1.684943,1.02395,-0.34961,1.703183,-1.957902,-1.267852,-0.818828,0.623525,0.970224,0.188282,-1.499807,1.780102,-0.816648,4
-0.897673,-0.337847,-0.41597,0.291534,-0.78464,0.842548,0.549174,0.214069,1.147942,0.961085,-0.364629,0.871253,-0.895712,0.123406,1
-0.355777,0.337557,-0.016967,-1.113526,-0.727746,0.472175,0.990382,1.19952,1.457794,1.061199,1.081852,0.243288,-0.389242,1.145408,2
-0.415901,-0.485492,0.457233,-1.47093,-0.867395,0.526325,1.382597,1.680052,-1.154094,0.069409,1.526248,0.322571,-0.446684,1.715337,3
0.368919,-0.067549,0.527646,-1.143537,-0.146737,-0.151066,0.259079,0.706958,1.274904,0.037007,1.097261,-0.466229,0.327579,0.639144,3
0.083908,0.656108,0.760758,0.629839,0.175663,0.124345,-0.59411,-0.685892,0.660392,0.382212,-0.688808,-0.191808,0.040267,-0.695084,0
0.227122,0.700066,-0.643842,0.411578,0.253246,-0.041853,-0.597502,-0.607655,0.959298,-0.13331,-0.460134,-0.363485,0.183757,-0.619694,0
0.773628,1.05982,0.508504,-0.296409,0.573922,-0.591753,-0.642991,-0.358613,-0.214905,1.035651,0.153568,-0.816372,0.747544,-0.415784,4
0.121702,-0.660677,-0.265347,-0.044044,-0.003639,0.066342,-0.252182,-0.182265,-0.574462,-0.27538,-0.064064,-0.253988,0.077975,-0.233272,3
0.648914,1.140896,0.774886,0.433404,0.722191,-0.440315,-0.934481,-0.859491,0.656981,0.720148,-0.526836,-0.706312,0.616635,-0.84752,4
-0.292777,-0.031987,-0.50484,0.201501,-0.310523,0.413912,-0.019549,-0.123812,0.315791,0.22955,-0.281939,0.161892,-0.328717,-0.187031,0
2.237227,1.693031,0.620617,-0.113615,2.604868,-3.135992,-1.679069,-1.244038,-0.085618,1.013011,-0.029115,-1.83128,2.383969,-1.164316,4
1.768086,1.701363,0.961285,0.253338,2.108338,-2.059034,-1.576843,-1.289918,0.369282,1.050606,-0.377936,-1.535119,1.839369,-1.200818,4
-0.06672,0.185291,-0.44491,0.632568,0.02567,0.229426,-0.468929,-0.599758,1.090309,0.577247,-0.651534,-0.072311,-0.10875,-0.623073,0
-1.220406,-1.094975,-2.10541,1.45787,-0.78464,1.012965,0.198246,-0.455101,-1.128736,-0.661711,-1.216541,1.247169,-1.185343,-0.476599,1
-0.90474,-1.738268,-0.68577,-1.064418,-1.093247,0.843009,1.622335,1.587196,-0.171815,-0.925288,1.04948,0.872184,-0.902137,1.63266,3
-0.850976,-0.336874,0.443789,-0.908906,-1.022561,0.825712,1.412231,1.361635,1.407077,0.746111,0.818587,0.837661,-0.853061,1.333286,2
0.049322,0.183006,0.402544,0.827639,0.203248,0.147014,-0.666153,-0.806804,-0.097501,-0.110255,-0.834103,-0.166795,0.005884,-0.791805,0
-1.065688,-1.280176,0.019264,0.025527,-0.963943,0.951338,0.93037,0.575426,-1.687114,-0.615393,-0.139027,1.103135,-1.047613,0.515989,1
-0.043133,-0.135464,-0.21362,0.571181,0.030842,0.214185,-0.456743,-0.568797,-0.683787,-0.128741,-0.60939,-0.090225,-0.085547,-0.585643,0
-1.297945,-0.792876,0.439004,-1.061689,-1.331168,1.08816,2.169688,1.930221,-0.843305,1.290089,1.0002,1.437302,-1.253587,1.978737,2
-0.818312,-0.879852,-2.063253,-0.509214,-0.908773,0.766209,1.037702,0.903612,-0.41828,-3.732832,0.469836,0.723367,-0.823118,0.930103,2
1.935682,1.646593,0.771924,-0.64972,1.835936,-2.407516,-1.251135,-0.682168,0.729983,1.142827,0.513689,-1.645766,2.031737,-0.70257,4
-1.314147,-0.65395,0.175812,0.951775,-0.953598,1.093733,0.601444,-0.02071,0.507471,0.577247,-0.922254,1.452071,-1.267786,-0.095741,1
2.052158,1.311007,0.853274,0.422491,2.642797,-2.659749,-1.802518,-1.529835,0.608756,0.378889,-0.520101,-1.716357,2.16687,-1.377766,4
0.21949,0.181012,-0.383157,0.786715,0.370482,-0.028082,-0.782271,-0.874565,1.108789,0.551699,-0.776815,-0.349997,0.176073,-0.857921,0
-0.374002,0.043837,-0.675288,0.685769,-0.250181,0.473741,-0.2234,-0.451501,-1.322796,0.546922,-0.686639,0.245525,-0.406685,-0.491704,0
0.170206,-0.533179,0.388644,-1.870622,-0.558788,0.037052,1.080599,1.733315,1.034643,-0.463353,2.102876,-0.284435,0.126521,1.791786,3
1.265589,1.296581,1.080462,0.167397,1.366991,-1.216685,-1.231671,-0.98725,0.509533,0.688161,-0.305851,-1.185714,1.277029,-0.953317,4
0.223407,0.33673,-0.857585,-0.104066,0.075667,-0.043611,-0.3054,-0.194692,-0.607205,0.67113,0.014327,-0.365202,0.180018,-0.260234,0
-0.449605,-0.279025,-0.662755,-1.417729,-0.876015,0.531062,1.373207,1.639855,-0.93833,0.592617,1.501612,0.329685,-0.47874,1.655051,2
-0.195451,0.316745,-0.116319,0.55754,-0.120876,0.343742,-0.315293,-0.465838,-0.183998,0.287084,-0.600769,0.068815,-0.234545,-0.500581,0
-1.203496,-0.76712,-1.115308,1.268255,-0.810501,1.016203,0.286047,-0.334088,-1.319629,-0.818113,-1.114684,1.255025,-1.17038,-0.364574,1
-2.028017,-2.272315,0.009922,1.075912,-1.398407,1.431972,1.447981,0.433509,-2.989103,-0.972853,-1.010645,2.589928,-1.870836,0.377995,1
-1.626444,-0.948431,-0.243472,1.482424,-1.079455,1.248755,0.651122,-0.187681,0.746383,0.515974,-1.29134,1.907675,-1.537009,-0.251225,1
-1.064459,-0.392892,0.33874,2.079916,-0.529479,0.954942,-0.282051,-0.957175,-2.188646,0.150414,-1.692384,1.111292,-1.046508,-0.921518,1
-0.041066,-0.023802,-0.711975,0.859014,0.120493,0.201482,-0.607352,-0.776763,-0.902925,-1.407786,-0.822324,-0.10499,-0.083507,-0.748214,0
-1.203655,-1.356536,0.347627,1.957144,-0.672576,1.035086,-0.082651,-0.79433,-2.130244,-0.162597,-1.617467,1.30137,-1.170533,-0.780477,1
1.194654,1.343473,-0.343051,-0.341426,1.039419,-1.171625,-0.92764,-0.555005,0.776033,1.131195,0.230687,-1.162861,1.199393,-0.591936,4
-0.218836,-0.440156,0.576866,-1.232206,-0.658783,0.376492,0.937104,1.232416,0.400451,-0.002041,1.207017,0.111611,-0.257246,1.206488,3
-0.404946,-0.282915,0.237109,0.149663,-0.422587,0.51412,0.122314,-0.005897,0.819853,0.209818,-0.260299,0.304388,-0.436242,-0.075403,2
-1.519464,-0.819037,-0.075302,-0.108158,-1.284618,1.197786,1.62514,1.068749,1.041091,1.12081,-0.009876,1.74765,-1.445722,1.001055,1
-1.492004,-0.903176,0.682826,0.989971,-1.072559,1.192347,0.791056,0.080345,-2.642216,0.550038,-0.967527,1.731223,-1.422132,0.001179,1
0.864724,1.264228,0.897481,-0.423274,0.622195,-0.688502,-0.640262,-0.30223,0.488372,0.863049,0.268214,-0.881887,0.844015,-0.361991,4
-1.309652,-1.090128,0.216601,0.601192,-1.019113,1.091792,0.822921,0.256106,-1.772449,0.476095,-0.648064,1.446918,-1.263841,0.173423,1
1.618167,1.26063,0.705157,0.650301,2.099718,-1.798133,-1.655967,-1.484825,-0.104736,0.625642,-0.703773,-1.44074,1.669323,-1.346364,4
0.221485,-1.810219,0.515568,-1.043956,-0.24156,-0.007931,0.325607,0.700722,-0.208007,-1.751953,0.975402,-0.330028,0.178086,0.669816,3
1.168769,1.210253,1.007999,-0.205012,1.070452,-1.08141,-0.982198,-0.652758,0.435875,0.866164,0.044598,-1.115548,1.171184,-0.673288,4
1.521015,1.147785,0.899532,0.179674,1.715251,-1.62246,-1.398101,-1.12159,0.676117,0.451794,-0.31022,-1.370767,1.560162,-1.059843,4
1.007634,1.072009,0.887455,0.753976,1.296304,-0.868865,-1.329223,-1.264811,0.196776,0.685254,-0.792666,-0.995152,0.996798,-1.176837,4
0.887242,1.266887,0.974274,-0.086332,0.78943,-0.713555,-0.844047,-0.595316,0.020746,0.76335,-0.068589,-0.898289,0.867974,-0.62188,4
1.027044,-1.396215,-1.80667,-1.670094,0.258418,-0.993857,0.065625,0.862979,0.424442,-2.252728,1.903954,-1.06754,1.017683,0.853256,3
0.446877,0.859074,0.391378,0.256066,0.430824,-0.234026,-0.691485,-0.616406,-0.572588,0.585348,-0.361321,-0.539555,0.407372,-0.637713,0
0.202075,0.415845,0.192674,-0.110887,0.051531,0.002544,-0.282354,-0.175122,-0.979957,-0.148681,-0.016327,-0.319536,0.15854,-0.2287,0
1.103211,1.428618,0.730907,0.554812,1.332509,-1.001679,-1.304003,-1.17937,0.086288,0.959216,-0.627343,-1.071915,1.099964,-1.112378,4
1.482079,0.938756,0.701056,-0.56378,1.28596,-1.567579,-1.005416,-0.52235,-0.30127,-0.456083,0.422562,-1.347743,1.516631,-0.539733,4
-0.213994,0.482139,-0.148677,1.230059,0.056703,0.358118,-0.645419,-0.92885,1.176318,0.081456,-1.117393,0.08746,-0.252555,-0.897073,0
1.472959,1.110764,0.660495,-0.20092,1.456642,-1.554577,-1.187329,-0.813288,0.549867,0.375981,0.054353,-1.342201,1.506449,-0.803929,4
1.284219,0.044,0.466576,0.062359,1.34113,-1.269509,-1.193908,-0.919356,0.251804,-1.769192,-0.189334,-1.211873,1.297491,-0.864545,4
1.408022,1.20954,0.705157,-0.795683,1.079072,-1.448584,-0.823465,-0.276876,-0.101606,-0.104647,0.678577,-1.295767,1.434214,-0.323501,4
0.54231,-1.284131,-0.038843,-1.304506,-0.050189,-0.346958,0.218958,0.766892,1.30806,-1.604067,1.326139,-0.633429,0.505776,0.736594,3
-0.178469,-2.664292,0.460651,-0.5706,-0.434655,0.341618,0.376757,0.494332,-0.962377,-2.055201,0.439637,0.066073,-0.218028,0.461401,3
0.842048,1.0021,0.920724,0.015978,0.779085,-0.660173,-0.864236,-0.650364,-0.04043,0.606326,-0.16169,-0.863071,0.819931,-0.667525,4
-0.906345,-0.469981,-1.341584,-1.04532,-1.089799,0.834293,1.60695,1.566069,0.878593,-1.235391,1.053162,0.854717,-0.903611,1.616031,2
2.239698,1.497586,1.058814,-1.05214,2.013514,-3.107336,-1.221823,-0.48126,0.639044,0.648282,0.964837,-1.824981,2.386899,-0.519726,4
0.078011,0.569212,-0.074163,0.91358,0.261866,0.110536,-0.732027,-0.882875,0.74284,0.053208,-0.8855,-0.206842,0.034398,-0.858252,0
-0.015643,0.114978,-0.045907,0.561633,0.054979,0.194053,-0.474885,-0.57765,-1.099254,-0.14515,-0.606647,-0.113569,-0.058434,-0.593195,0
1.42327,1.7608,0.902722,-0.102702,1.441125,-1.463805,-1.204374,-0.865229,0.702206,1.30546,-0.050531,-1.302579,1.451154,-0.860107,4
-0.042092,-0.818615,0.482071,-1.983845,-0.751883,0.22834,1.436608,2.061526,-0.577142,-0.401457,2.274182,-0.073591,-0.084504,2.184039,3
-0.556051,-0.534394,-1.109611,-1.751942,-1.034629,0.601049,1.840181,2.172166,0.652988,-2.173178,1.992935,0.438222,-0.579363,2.371586,2
0.306656,0.668637,0.348539,0.039168,0.206696,-0.094033,-0.458961,-0.363276,1.196635,0.925983,-0.16332,-0.413497,0.264214,-0.418301,0
-0.199007,0.0552,0.45974,0.247881,-0.213975,0.358233,-0.135117,-0.221208,1.017906,0.003359,-0.355768,0.087616,-0.238005,-0.273948,0
-0.301723,-0.444889,-0.760512,-1.379533,-0.760503,0.415978,1.160944,1.472784,1.066374,-0.775949,1.454109,0.164707,-0.337335,1.496719,2
1.868967,1.227289,0.718146,-0.724748,1.701459,-2.271934,-1.170492,-0.584833,0.551123,0.618373,0.597916,-1.604642,1.954874,-0.610618,4
-0.240978,0.083954,-0.010359,0.292898,-0.238112,0.382546,-0.123236,-0.231667,-0.946764,0.402775,-0.380059,0.119645,-0.278697,-0.290046,0
0.149611,0.834015,0.594868,0.183767,0.09808,0.060951,-0.408924,-0.386268,1.221881,0.914559,-0.304384,-0.259643,0.105887,-0.438838,0
-0.486894,-0.115624,0.393429,0.269707,-0.460516,0.57738,0.129045,-0.051559,0.891056,0.437877,-0.372745,0.400764,-0.514102,-0.122572,0
-0.347698,0.407335,0.601932,0.53435,-0.267421,0.477594,-0.162795,-0.353139,0.808008,0.39239,-0.605388,0.251071,-0.381504,-0.400878,0
0.314793,-1.164786,-0.615586,-1.661909,-0.374313,-0.12684,0.73537,1.352116,1.120784,-1.151271,1.840192,-0.444067,0.272482,1.368331,3
-1.394187,-0.636947,0.608084,0.321545,-1.127729,1.141339,1.124679,0.562153,0.902677,0.758781,-0.42542,1.582504,-1.337577,0.474982,1
0.30258,-0.100923,0.184015,-1.517311,-0.33466,-0.094216,0.622289,1.181264,0.47887,0.238481,1.599849,-0.413672,0.260071,1.144216,3
0.07408,0.586523,0.3891,-0.442372,-0.176046,0.124662,0.042176,0.201124,1.301931,0.73801,0.307433,-0.191456,0.030489,0.114794,0
-0.72301,-0.252037,0.619022,1.144119,-0.443276,0.745203,-0.142372,-0.563764,-1.622546,0.549207,-1.079712,0.684589,-0.735228,-0.591141,0
0.193981,0.070825,0.200422,-0.277311,-0.010536,0.010337,-0.173887,-0.026361,-0.893666,0.239104,0.145697,-0.311681,0.150407,-0.095344,0
0.51154,0.367073,0.100387,0.385659,0.549785,-0.30997,-0.808454,-0.74999,-0.793731,0.165784,-0.463883,-0.603397,0.473954,-0.747154,0
-0.006683,0.613381,0.809978,0.826275,0.146354,0.205037,-0.619536,-0.773852,1.028439,0.81403,-0.846369,-0.100877,-0.049591,-0.776436,0
-1.809013,-1.725318,-0.141157,0.678948,-1.32772,1.335309,1.421867,0.58411,-2.642685,0.011875,-0.698793,2.206832,-1.690501,0.512346,1
1.513225,1.801533,1.035571,0.221963,1.725596,-1.603087,-1.412427,-1.147954,0.680821,1.232971,-0.352637,-1.362704,1.551427,-1.090582,4
-0.372918,-0.960734,0.341475,-0.943009,-0.693265,0.491913,0.868614,1.022048,-0.400868,-0.643018,0.862477,0.271774,-0.405651,0.989726,3
0.378197,0.735579,0.179914,0.168761,0.325657,-0.169516,-0.589759,-0.508954,-0.74114,-0.102778,-0.275811,-0.482874,0.337033,-0.533108,0
-1.717367,-1.146194,0.443333,1.294174,-1.172554,1.298985,0.880435,0.017742,-0.259774,0.69917,-1.181665,2.076744,-1.6138,-0.061293,1
-1.029686,-0.446624,0.780355,0.483877,-0.841534,0.940364,0.571391,0.147399,-1.515451,0.390313,-0.56977,1.078507,-1.015261,0.068751,0
-0.097071,0.383411,0.666419,0.03644,-0.182942,0.278752,-0.103354,-0.112507,1.212847,0.476303,-0.172903,-0.012924,-0.138532,-0.180538,0
-0.360633,-0.155449,-1.422479,-1.65236,-0.879464,0.449227,1.490042,1.870448,-0.663583,-2.160715,1.86228,0.210765,-0.393888,2.001129,2
-0.100164,0.564204,0.549293,0.63666,-0.005364,0.278877,-0.442292,-0.582846,1.022198,0.441616,-0.687798,-0.012771,-0.14156,-0.606312,0
1.558708,1.223966,0.834816,0.452502,1.910071,-1.68892,-1.540499,-1.328844,0.167125,0.527813,-0.545785,-1.397893,1.602418,-1.225197,4
-0.540398,-0.125026,-0.702177,-0.655177,-0.743263,0.596878,0.828534,0.841955,-0.825818,-0.268942,0.57611,0.431563,-0.564625,0.787803,3
-0.336136,0.203105,-0.395006,1.370565,-0.026052,0.44989,-0.60961,-0.950466,-1.545064,0.318239,-1.209619,0.211693,-0.370406,-0.91814,0
0.094126,0.235879,-0.765297,0.610741,0.180835,0.079862,-0.592591,-0.677825,0.823808,-0.182536,-0.622501,-0.239718,0.050458,-0.680112,0
-0.295725,-0.230172,-0.54449,1.150939,-0.046741,0.415468,-0.537348,-0.82897,0.109304,-0.611031,-1.047906,0.164008,-0.331565,-0.803796,0
0.390959,0.913811,0.84188,0.497518,0.456685,-0.164952,-0.772458,-0.764894,0.734818,0.761066,-0.583324,-0.478772,0.350082,-0.768089,4
0.223436,0.670858,0.18561,0.033712,0.122217,-0.017838,-0.385581,-0.30862,-0.476551,-0.259387,-0.152272,-0.33988,0.180054,-0.350132,0
-0.776731,-0.895299,-0.627435,-0.20774,-0.808777,0.761231,0.760466,0.575622,-0.443283,-0.806273,0.107624,0.714111,-0.784861,0.52003,2
-0.049897,-0.133276,0.642949,0.537078,0.013601,0.238459,-0.432072,-0.538582,-0.865665,-0.368017,-0.609012,-0.061601,-0.092188,-0.555434,0
0.305658,0.701654,-0.198125,0.303811,0.298072,-0.107016,-0.604073,-0.571543,-0.371817,-0.671889,-0.382458,-0.425676,0.263199,-0.580078,0
1.21327,0.994903,0.941916,-0.074055,1.185964,-1.146804,-1.079471,-0.778966,0.337476,0.187386,-0.078518,-1.150056,1.219739,-0.772196,4
1.785603,0.99466,0.853274,-0.087696,1.944552,-2.098692,-1.435575,-1.05431,0.458834,0.109704,-0.062547,-1.548553,1.859364,-1.000949,4
-0.136065,0.485478,-0.140929,0.744427,-0.008812,0.294406,-0.467869,-0.639565,-0.184804,0.37162,-0.750987,0.006384,-0.176689,-0.654805,0
-1.240784,-0.584949,0.323017,0.668035,-0.957046,1.055449,0.696249,0.150367,-0.348352,0.745488,-0.705355,1.352524,-1.203334,0.065307,1
-1.631893,-1.211256,-0.717216,0.938134,-1.174278,1.246382,1.002191,0.228221,1.109295,0.427284,-0.882934,1.899998,-1.541619,0.146924,1
0.080208,0.502351,0.077144,0.332458,0.077391,0.112035,-0.432184,-0.46073,1.078501,-0.0953,-0.416762,-0.205217,0.036591,-0.490246,0
0.270625,0.597027,0.587804,-0.097245,0.123941,-0.053029,-0.350034,-0.229342,1.146105,0.759196,-0.044259,-0.374341,0.227701,-0.293623,0
-0.858419,-1.066626,-0.249168,0.325637,-0.746711,0.8201,0.483366,0.157403,1.023941,-0.592545,-0.399771,0.826587,-0.859864,0.096112,1
-0.233361,0.027969,-0.616269,-1.21038,-0.662232,0.364355,0.934941,1.218342,0.96061,-0.774495,1.229023,0.095613,-0.271319,1.20894,2
0.155623,0.653466,-0.004434,0.788079,0.303244,0.041213,-0.732175,-0.839366,1.213335,0.254474,-0.789827,-0.280154,0.111908,-0.824333,0
-1.116721,-0.688442,0.479565,1.114108,-0.774296,0.987317,0.280144,-0.281925,-2.287176,0.512859,-1.052886,1.186011,-1.093256,-0.337943,1
1.972493,0.9909,1.007087,0.666671,2.660038,-2.47166,-1.855406,-1.65074,0.593462,0.166615,-0.727009,-1.664422,2.074325,-1.465875,4
-1.376959,-0.770329,-0.436251,1.45787,-0.905325,1.120016,0.371528,-0.348335,1.496216,0.421053,-1.268581,1.523139,-1.322605,-0.396969,1
-0.719715,-0.404335,-0.761196,-1.069874,-0.972563,0.721025,1.389191,1.439604,-2.102205,0.714748,1.059624,0.64092,-0.732173,1.422125,2
-0.192026,0.065249,0.788331,-0.72884,-0.491549,0.359185,0.506389,0.662556,-1.029325,0.557931,0.600085,0.088856,-0.23122,0.582303,3
1.601286,1.627532,0.942827,0.4716,1.980757,-1.756687,-1.573229,-1.36103,0.746776,0.947792,-0.565098,-1.424728,1.650289,-1.255009,4
-0.776471,-0.470208,-1.143564,-1.586882,-1.132901,0.752958,1.963282,2.139235,-1.334848,-0.95769,1.755113,0.698808,-0.784628,2.295335,2
